id,fetched_at,name,album_type,available_markets_rowid,external_id_upc,copyright_c,copyright_p,label,popularity,release_date,release_date_precision,total_tracks
3vLaOYCNCzngDf8QdBg2V1,2025-03-13 00:00:00.000000 +00:00,Uptown Special,album,3,886444959797,,"Tracks 3, 4 & 6 (P) 2014, all other tracks (P) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited",Columbia,74,2015-01-12,day,11
4c2p3TdN7NcQfCXyueCNnC,2025-03-13 00:00:00.000000 +00:00,Jungle Rules,album,63,886446608112,,"(P) 2017 Bad Boy Entertainment / Epic Records, a division of Sony Music Entertainment",Bad Boy Entertainment/Epic Records,74,2017-07-14,day,18
3wBabo4pmzsYjALMSKY7Iq,2025-03-13 00:00:00.000000 +00:00,Illuminate (Deluxe),album,8,00602557612486,"© 2016 Island Records, a division of UMG Recordings, Inc.","This Compilation ℗ 2017 Island Records, a division of UMG Recordings, Inc.",Island Records,77,2017-04-20,day,16
4UlGauD7ROb3YbVOFMgW5u,2025-03-13 00:00:00.000000 +00:00,ANTI (Deluxe),album,8,00851365006554,© 2016 Westbury Road Entertainment. Distributed by Roc Nation Records,℗ 2016 Westbury Road Entertainment. Distributed by Roc Nation Records,Roc Nation / Rihanna,82,2016-01-28,day,16
02sEJTj1sye1JaqxqpcSCp,2025-03-13 00:00:00.000000 +00:00,Encore,album,8,00602557034738,"© 2016 DJ Snake Music, under exclusive license to Interscope Records","℗ 2016 DJ Snake Music, under exclusive license to Interscope Records",444a2053-6e61-6b65-2044-6566204a616d,76,2016-08-05,day,14
6tkjU4Umpo79wwkgPMV3nZ,2025-03-13 00:00:00.000000 +00:00,Goodbye & Good Riddance,album,10,00602577257155,"© 2018 Grade A Productions, LLC, distributed by Interscope Records","℗ 2018 Grade A Productions, LLC, distributed by Interscope Records",Juice WRLD Mixtape / ISR P&D,84,2018-12-10,day,17
7Kmmw7Z5D2UD5MVwdm10sT,2025-03-13 00:00:00.000000 +00:00,Torches,album,3,884977979725,,"(P) 2010, 2011 Sony Music Entertainment",Columbia,75,2011-05-23,day,10
2F7tejLHzTqFq2XLol9ZGy,2025-03-13 00:00:00.000000 +00:00,Global Warming: Meltdown (Deluxe Version),album,64,886444305686,,"(P) 2013 RCA Records, a division of Sony Music Entertainment",Mr.305/Polo Grounds Music/RCA Records,77,2012-01-01,year,17
6TwN6Lq9glwnG8kNp6chHY,2025-03-13 00:00:00.000000 +00:00,Skyfall,single,3,886443673632,,"(P) 2012 Melted Stone Ltd under exclusive license to Columbia Records / Skyfall © 2012 Danjaq LLC, United Artists Corporation, Columbia Pictures Industries Inc., Skyfall, 007 Gun Logo, and related James Bond Trademarks © 1962-2012",XL Recordings/Columbia,73,2012-10-04,day,1
6Fr2rQkZ383FcMqFyT7yPr,2025-03-13 00:00:00.000000 +00:00,50757270-6f73-6520-2844-656c75786529,album,65,00602547663962,"© 2015 Def Jam Recordings, a division of UMG Recordings, Inc.","℗ 2015 Def Jam Recordings, a division of UMG Recordings, Inc.",RBMG/Def Jam,82,2015-11-13,day,19
2R7iJz5uaHjLEVnMkloO18,2025-03-13 00:00:00.000000 +00:00,Mylo Xyloto,album,67,5099955960458,"© 2011 Parlophone Records Ltd, a Warner Music Group Company","℗ 2011 Parlophone Records Ltd, a Warner Music Group Company",Parlophone UK,76,2011-10-24,day,14
1ne2D0NxoGyZd31gAM4HNd,2025-03-13 00:00:00.000000 +00:00,Illuminate,album,8,00602557612479,"© 2016 Island Records, a division of UMG Recordings, Inc.","This Compilation ℗ 2017 Island Records, a division of UMG Recordings, Inc.",Island Records,73,2017-04-20,day,13
3rLiil7YBkoGXLrFtwYcju,2025-03-13 00:00:00.000000 +00:00,In A Tidal Wave of Mystery,album,3,602537370351,"2013 Lazy Hooks, LLC","2013 Lazy Hooks, LLC","Lazy Hooks, LLC",74,2013-06-04,day,12
4qZBW3f2Q8y0k1A84d4iAO,2025-03-13 00:00:00.000000 +00:00,"My Dear Melancholy,",album,2,00602577858994,"© 2018 The Weeknd XO, Inc., manufactured and marketed by Republic Records, a division of UMG Recordings, Inc.","℗ 2018 The Weeknd XO, Inc., manufactured and marketed by Republic Records, a division of UMG Recordings, Inc.",Universal Republic Records,79,2018-03-30,day,7
47BiFcV59TQi2s9SkBo2pb,2025-03-13 00:00:00.000000 +00:00,Recovery,album,8,00602527394527,© 2010 Aftermath Records,℗ 2010 Aftermath Records,Aftermath,78,2010-06-18,day,17
6A1F3Fkq5dYeYYNkXflcTX,2025-03-13 00:00:00.000000 +00:00,Raymond v Raymond (Expanded Edition),album,3,884977705362,,"(P) 2010 LaFace Records, a unit of Sony Music Entertainment",LaFace Records,77,2010-03-30,day,22
3cQO7jp5S9qLBoIVtbkSM1,2025-03-13 00:00:00.000000 +00:00,Blurryface,album,13,075679928160,© 2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company,℗ 2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company,Fueled By Ramen,80,2015-05-15,day,14
2iIqqSVeH04ytD0DIWrrA6,2025-03-13 00:00:00.000000 +00:00,I met you when I was 18. (the playlist),album,3,5056167107347,© 2018 Lauv,℗ 2018 Lauv,Lauv,76,2018-05-31,day,17
3cfAM8b8KqJRoIzt3zLKqw,2025-03-13 00:00:00.000000 +00:00,A Head Full of Dreams,album,8,825646487059,"© 2015 Parlophone Records Limited, a Warner Music Group Company","℗ 2015 Parlophone Records Limited, a Warner Music Group Company",Parlophone UK,79,2015-12-04,day,11
7fRrTyKvE4Skh93v97gtcU,2025-03-13 00:00:00.000000 +00:00,646f6e74-2073-6d69-6c65-206174206d65,single,8,00602567328063,© 2017 Darkroom/Interscope Records,℗ 2017 Darkroom/Interscope Records,Darkroom,81,2017-12-22,day,9
1FZKIm3JVDCxTchXDo5jOV,2025-03-13 00:00:00.000000 +00:00,Harry Styles,album,3,886446451985,,"(P) 2017 Erskine Records Limited, under exclusive license to Columbia Records, a Division of Sony Music Entertainment",Columbia,77,2017-05-12,day,10
48zisMeiXniWLzOQghbPqS,2025-03-13 00:00:00.000000 +00:00,Motion,album,3,886444820448,,(P) 2014 Sony Music Entertainment UK Limited,Columbia,81,2014-10-31,day,15
7oiJYvEJHsmYtrgviAVIBD,2025-03-13 00:00:00.000000 +00:00,Back from the Edge,album,68,886445946789,,(P) 2016 Sony Music Entertainment Germany GmbH,Columbia,77,2016-10-28,day,17
2Q9oTK48eb85waX1fFJsvj,2025-03-13 00:00:00.000000 +00:00,The Truth About Love,album,3,886443581159,,"(P) 2012 RCA Records, a division of Sony Music Entertainment",RCA Records Label,78,2012-09-18,day,17
5ySxm9hxBNss01WCL7GLyQ,2025-03-13 00:00:00.000000 +00:00,Millennium,album,3,012414167224,,(P) 1999 Zomba Recording LLC,Jive,75,1999-05-18,day,12
5CZR6ljD0x9fTiS4mh9wMp,2025-03-13 00:00:00.000000 +00:00,Only By The Night,album,69,888880652379,,"(P) 2008 RCA Records, a division of Sony Music Entertainment",RCA/Legacy,77,2008-09-23,day,11
6sUOosXuYt0oUeczJRbedZ,2025-03-13 00:00:00.000000 +00:00,Handwritten,album,8,00602547799012,"© 2016 Island Records, a division of UMG Recordings, Inc.","℗ 2016 Island Records, a division of UMG Recordings, Inc.",Island Records,75,2015-04-14,day,13
4EUf4YyNjuXypWY6W5wEDm,2025-03-13 00:00:00.000000 +00:00,Globalization,album,3,886444753852,,"(P) 2014 RCA Records, a division of Sony Music Entertainment",Mr.305/Polo Grounds Music/RCA Records,76,2014-11-24,day,11
08jWgM4vSkTose4blKBWov,2025-03-13 00:00:00.000000 +00:00,In The Lonely Hour,album,8,00602537691722,"© 2014 Capitol Records, a division of Universal Music Operations Limited","℗ 2014 Capitol Records, a division of Universal Music Operations Limited",PLG - Capitol,78,2014-05-26,day,10
1lXY618HWkwYKJWBRYR4MK,2025-03-13 00:00:00.000000 +00:00,More Life,album,8,00602557579406,© 2017 Young Money Entertainment/Cash Money Records,℗ 2017 Young Money Entertainment/Cash Money Records,Cash Money Records/Young Money Ent./Universal Rec.,80,2017-03-18,day,22
1CwXS6MAz8Wo7K4TzW9iuR,2025-03-13 00:00:00.000000 +00:00,"Save Me, San Francisco (Golden Gate Edition)",album,3,884977817027,,"(P) 2009, 2010 Sony Music Entertainment",Columbia,73,2010-12-01,day,19
0RZ4Ct4vegYBmL9g88TBNi,2025-03-13 00:00:00.000000 +00:00,Don't Kill the Magic,album,70,886444607650,,(P) 2014 Sony Music Entertainment International Limited,Latium Records/RCA Records,72,2014-06-25,day,11
392p3shh2jkxUxY2VHvlH8,2025-03-13 00:00:00.000000 +00:00,channel ORANGE,album,8,00602537117680,© 2012 The Island Def Jam Music Group,℗ 2012 The Island Def Jam Music Group,Red Zone Entertainment / IDJ,84,2012-07-10,day,17
5QG3tjE5L9F6O2vCAPph38,2025-03-13 00:00:00.000000 +00:00,Loud (Japan Version),album,8,00602527603636,© 2010 The Island Def Jam Music Group,℗ 2010 The Island Def Jam Music Group,Def Jam Recordings,79,2010-01-01,day,13
6J84szYCnMfzEcvIcfWMFL,2025-03-13 00:00:00.000000 +00:00,Doo-Wops & Hooligans,album,71,075679971517,© 2010 Elektra Entertainment Group Inc. for the United States and WEA International Inc. for the world outside of the United States. All Rights Reserved.,℗ 2010 Elektra Entertainment Group Inc. for the United States and WEA International Inc. for the world outside of the United States. All Rights Reserved.,Elektra (NEK),82,2010-05-11,day,12
17FBoXK1NU2rvJBbzdzw0r,2025-03-13 00:00:00.000000 +00:00,FUTURE,album,63,886446597102,,"(P) 2017 Epic Records, a division of Sony Music Entertainment with A1 / Freebandz",Epic/Freebandz/A1,74,2017-06-30,day,20
7w19PFbxAjwZ7UVNp9z0uT,2025-03-13 00:00:00.000000 +00:00,18 Months,album,72,884977912999,,(P) 2012 Sony Music Entertainment UK Limited,Columbia,76,2012-10-29,day,15
6mcMKGEgukjyiR5IKElQ2E,2025-03-13 00:00:00.000000 +00:00,Wanted on Voyage (Expanded Edition),album,3,886444539418,,(P) 2014 Sony Music Entertainment UK Limted,Columbia,74,2014-06-30,day,16
4bTjdxhRRUiWfwj200f9Kl,2025-03-13 00:00:00.000000 +00:00,Nothing but the Beat (Ultimate Edition),album,74,5099973523550,"© 2012 What A Music Ltd., licence exclusive Parlophone Music France","℗ 2012 What A Music Ltd., licence exclusive Parlophone Music France",Parlophone (France),77,2012-12-07,day,29
5duyQokC4FMcWPYTV9Gpf9,2025-03-13 00:00:00.000000 +00:00,21,album,45,634904052065,2011 XL Recordings Ltd,2011 XL Recordings Ltd,XL Recordings,80,2011-01-24,day,11
0O82niJ0NpcptYRxogeEZu,2025-03-13 00:00:00.000000 +00:00,The 20/20 Experience (Deluxe Version),album,3,886443854406,,"(P) 2013 RCA Records, a division of Sony Music Entertainment",RCA Records Label,72,2013-03-15,day,12
5j1wrOAOm5KFd17pPiSvle,2025-03-13 00:00:00.000000 +00:00,Mail on Sunday,album,8,075679993397,© 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,℗ 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,506f6520-426f-792f-4174-6c616e746963,71,2008-03-17,day,14
1MPAXuTVL2Ej5x0JHiSPq8,2025-03-13 00:00:00.000000 +00:00,reputation Stadium Tour Surprise Song Playlist,album,8,00843930039371,© 2018 Apollo A-1 LLC,℗ 2018 Apollo A-1 LLC,"Big Machine Records, LLC",71,2017-11-09,day,46
2MTEiVNgRgIvVIrJAqHNBu,2025-03-13 00:00:00.000000 +00:00,The Lumineers,album,3,803020160866,"2012 Dualtone Music Group, a division of MNRK Records","2012 Dualtone Music Group, a division of MNRK Records",Dualtone Music Group,76,2012-04-03,day,11
7cVXH4slEYzGjDh498OFyL,2025-03-13 00:00:00.000000 +00:00,Me 4 U,album,34,0617465653759,,"(P) 2015 Ultra Records, LLC","Ultra Records, LLC",71,2015-10-16,day,14
2SByipSK8eZ2pasaIwwzhf,2025-03-13 00:00:00.000000 +00:00,Don't Let Me Down,single,3,886445700848,,(P) 2015 Disruptor Records/Columbia Records,Disruptor Records/Columbia,70,2016-02-05,day,1
4JCybsNZUXWrK2Jpyn12Ni,2025-03-13 00:00:00.000000 +00:00,"""Awaken, My Love!""",album,3,0044003187641,© 2016 McDJ Entertainment under exclusive license to Glassnote Entertainment Group LLC,℗ 2016 McDJ Entertainment under exclusive license to Glassnote Entertainment Group LLC,Glassnote - VMG,75,2016-12-02,day,11
0lrmy4pJINsFzycJvttX2W,2025-03-13 00:00:00.000000 +00:00,G I R L,album,3,886444516877,,"(P) 2014 Columbia Records, a Division of Sony Music Entertainment",Columbia,71,2014-03-03,day,11
7bdjtx1RTkWoSoOaIl7a8E,2025-03-13 00:00:00.000000 +00:00,Settle (Special Edition),album,8,00602537781133,"© 2014 Universal Island Records, a division of Universal Music Operations Limited","℗ 2014 Universal Island Records, a division of Universal Music Operations Limited",Universal-Island Records Ltd.,73,2013-06-03,day,37
5FXIqS1XqbpfOKNoi5VUwS,2025-03-13 00:00:00.000000 +00:00,See You Again (feat. Charlie Puth),single,8,075679887238,"© 2015 Universal Studios Motion Picture Artwork, Artwork Title, and Photos",℗ This compilation 2015 Universal Studios and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States.,41746c61-6e74-6963-2052-65636f726473,70,2015-01-01,year,1
2mumCpGmuE9iDeOvMx6XrB,2025-03-13 00:00:00.000000 +00:00,The Papercut Chronicles II,album,3,075679968418,© 2011 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States.,℗ 2011 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States.,Decaydance/Fueled By Ramen,70,2011-11-11,day,11
5IenxFp0vpnXBUxPcwJtbE,2025-03-13 00:00:00.000000 +00:00,MKTO,album,3,886444426886,,"(P) 2012, 2013, 2014 Columbia Records, a Division of Sony Music Entertainment",Columbia/M2V,70,2012-01-01,year,11
3J8W9AOjQhnBLCX33m3atT,2025-03-13 00:00:00.000000 +00:00,Heathens,single,2,075679908285,© 2016 Atlantic Recording Corporation & Warner Bros. Entertainment Inc.,℗ 2016 Atlantic Recording Corporation & Warner Bros. Entertainment Inc.,41746c61-6e74-6963-2052-65636f726473,70,2016-06-16,day,1
1yGbNOtRIgdIiGHOEBaZWf,2025-03-13 00:00:00.000000 +00:00,1989 (Deluxe),album,75,00602547066893,© 2014 Apollo A-1 LLC,℗ 2014 Apollo A-1 LLC,"Big Machine Records, LLC",77,2014-01-01,day,19
1OEGfToF7QbjUgyxMAnGXg,2025-03-13 00:00:00.000000 +00:00,Levels,single,8,00602527895345,"© 2011 Avicii Music AB, Under exclusive license to Universal Music AB","℗ 2011 Avicii Music AB, Under exclusive license to Universal Music AB",Universal Music AB,70,2011-10-28,day,4
3sysiYphqNRQw7VKLCg1yE,2025-03-13 00:00:00.000000 +00:00,Love?,album,8,00602527731803,© 2011 The Island Def Jam Music Group,℗ 2011 The Island Def Jam Music Group,Nuyorican Productions / IDJ,71,2011-04-29,day,17
29RpLEpfNr1mnrnmtbO620,2025-03-13 00:00:00.000000 +00:00,Waves (Robin Schulz Radio Edit),single,3,886444416252,2014 Left Lane Recordings,2014 Left Lane Recordings,Left Lane Recordings,69,2014-02-07,day,1
7eLwoxxWs6lfkVYJGkGNbk,2025-03-13 00:00:00.000000 +00:00,Wild Ones,album,77,075679954053,© 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,℗ 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,506f6520-426f-792f-4174-6c616e746963,76,2012-06-22,day,10
3THh1FXSogyNWPqqg9V3zD,2025-03-13 00:00:00.000000 +00:00,POLISEN,single,3,8721253810834,2025 Gozzi Records,2025 Gozzi Records,Gozzi Records,30,2025-03-14,day,1
763AMc6fkZ5cefevnqq9ig,2025-03-13 00:00:00.000000 +00:00,Hon Dansar Vidare i Livet,single,2,00602475966227,"© 2025 CLTE Music Recordings AB, under exclusive license to Universal Music AB","℗ 2025 CLTE Music Recordings AB, under exclusive license to Universal Music AB",Universal Music AB,37,2025-02-14,day,1
4JUwR5xPtijIJ6odRK43aJ,2025-03-13 00:00:00.000000 +00:00,"DOUGHBOYS, VOL. 2",single,3,198704297328,© 2024 Groove Records,℗ 2024 Groove Records,Groove Records,44,2024-12-20,day,4
0LuJfolb0AyM8zBC8S8tlM,2025-03-13 00:00:00.000000 +00:00,Valhalla,single,54,7300343853541,2025 FS10,2025 FS10,FS10,29,2025-03-07,day,1
6b39sYOIhtkihrDRy6i4CL,2025-03-13 00:00:00.000000 +00:00,BIRA & BRUDAR (AFTERSKI),single,3,8721253797951,2025 Gozzi Records,2025 Gozzi Records,Gozzi Records,29,2025-03-07,day,1
2T5pUpS8czGWYk5F210F3S,2025-03-13 00:00:00.000000 +00:00,LÅNGA BURKAR,single,3,196872889789,,(P) 2025 Partylandslaget under exclusive license to Sony Music Entertainment Sweden AB,536f6e79-204d-7573-6963-204c6f63616c,39,2025-02-21,day,1
3F7zHRwpt11D0c5c3IYyrF,2025-03-13 00:00:00.000000 +00:00,FYLLEFEST,single,3,7300343914570,2025 Erik Meduza & Pipex,2025 Erik Meduza & Pipex,Erik Meduza & Pipex,17,2025-03-14,day,1
1zA4lwwjWyheGqEB7ZHCkL,2025-03-13 00:00:00.000000 +00:00,Make It Rain,single,3,199094197434,2024 House of Harbitz Records,2024 House of Harbitz Records,House of Harbitz Records,42,2025-01-10,day,1
4fHiKA9vHz5rcT3mVaAKPS,2025-03-13 00:00:00.000000 +00:00,522a2a47-4552-5a20-494e-205041524953,single,3,7300343922612,2025 FS10,2025 FS10,FS10,19,2025-03-14,day,1
5T1Ypq1pGYAv8qBtscYmF3,2025-03-13 00:00:00.000000 +00:00,494d5345-2056-494d-5345-20494e43454c,single,3,7300343781592,2025 FS10,2025 FS10,FS10,21,2025-03-07,day,1
7Btt5aNrrUWjklkICoOBui,2025-03-13 00:00:00.000000 +00:00,Det här är inte Stockholm,single,3,8721253797982,2025 Gozzi Records,2025 Gozzi Records,Gozzi Records,23,2025-03-14,day,1
2kjiQRW4nZWBaX52Di6zjr,2025-03-13 00:00:00.000000 +00:00,Pling Plong,single,4,5021732597861,"© 2025 BIG DROP Music, a divison of Warner Music Sweden AB","℗ 2025 BIG DROP Music, a divison of Warner Music Sweden AB",WM Sweden,35,2025-01-24,day,1
2IlWoDkPQBDMyyBa140E0X,2025-03-13 00:00:00.000000 +00:00,INTE KOMMA HEM,single,3,8721253727033,2025 Gozzi Records,2025 Gozzi Records,Gozzi Records,36,2025-02-21,day,1
2oHjwZ04vqWF0mAJvJdXSk,2025-03-13 00:00:00.000000 +00:00,HORHUS PÅ FJÄLLET,single,3,199081968924,2025 FS10,2025 FS10,FS10,27,2025-02-21,day,1
40gKMiccTkdwhWS5kELvk7,2025-03-13 00:00:00.000000 +00:00,INGEN DANSAR PACKAD SOM JAG,single,3,7300343841760,32303235-2052-6167-6761-726c6967616e,32303235-2052-6167-6761-726c6967616e,Raggarligan,30,2025-03-07,day,1
2AtlwClAGoZZcI8KeEtZi0,2025-03-13 00:00:00.000000 +00:00,FÖR MÅNGA (J.O.X Remix),single,3,7300343687924,2025 Jävligt Sköna Records,2025 Jävligt Sköna Records,Jävligt Sköna Records,36,2025-02-28,day,1
3QHIj8sjynVEGPX5ZjeQme,2025-03-13 00:00:00.000000 +00:00,TOXIC,single,3,199083182649,32303235-2045-6e74-6572-746174696f6e,32303235-2045-6e74-6572-746174696f6e,Entertation,35,2025-02-28,day,1
1olbvTr1B1pUQgSwBMecZw,2025-03-13 00:00:00.000000 +00:00,JAG VILL HA DIG (JulleMeck Remix),single,3,7300343636519,2025 vem e du?,2025 vem e du?,vem e du?,26,2025-02-14,day,1
049NXRodLEG6ndMZ4nCP4t,2025-03-13 00:00:00.000000 +00:00,FESTA I MIN VOLVO,single,3,7300343593812,32303235-2052-6167-6761-726c6967616e,32303235-2052-6167-6761-726c6967616e,Raggarligan,30,2025-02-14,day,1
7qkFu60K5I40CsRkJaXdRa,2025-03-13 00:00:00.000000 +00:00,RUNKA PÅ,single,3,7300343747154,2025 FS10,2025 FS10,FS10,21,2025-02-28,day,1
3Tl37gzz8hkgXncDXmcXJ5,2025-03-13 00:00:00.000000 +00:00,Karavan,single,4,5034644469577,2025 Nakatomi distributed by ADA Nordics,2025 Nakatomi distributed by ADA Nordics,Nakatomi Productions,31,2025-02-21,day,1
7CLu4R7xDZY22CXSX0d28j,2025-03-13 00:00:00.000000 +00:00,4475206d-c3a5-7374-6520-66696e6e6173,single,3,196872867237,,(P) 2025 Sony Music Entertainment Sweden AB,Cupol,30,2025-02-14,day,4
6xE2qzAvCrWm08SGYSgeRM,2025-03-13 00:00:00.000000 +00:00,Ölen din är kall,single,3,7300343659877,2025 JM Records,2025 JM Records,JM Records,25,2025-02-21,day,1
5iLAaUTopJkyzZAwFPh4fu,2025-03-13 00:00:00.000000 +00:00,KING KONG,single,3,7300343684541,2025 demz,2025 demz,demz,22,2025-02-21,day,1
70FoCktgozcEbVe5GZ0NtG,2025-03-13 00:00:00.000000 +00:00,AFTER SKI,single,3,7300343694168,32303235-2052-6167-6761-726c6967616e,32303235-2052-6167-6761-726c6967616e,Raggarligan,29,2025-02-21,day,1
3AuwzczdwZIBIoSdN7PYGd,2025-03-13 00:00:00.000000 +00:00,Wunderbaum & Neon,single,4,5034644353449,2025 Nakatomi distributed by ADA Nordic,2025 Nakatomi distributed by ADA Nordic,Nakatomi Productions,33,2025-01-24,day,1
0rJIlGhBqchum79z4yiLsb,2025-03-13 00:00:00.000000 +00:00,ODISKRET,single,4,5034644429427,2025 TRIPPEL TRUBBEL,2025 TRIPPEL TRUBBEL,Iconic,29,2025-02-07,day,1
7tdGyOJARcTYOKhQzjOeO0,2025-03-13 00:00:00.000000 +00:00,Hockeypulver,single,3,7300343710851,2025 vem e du?,2025 vem e du?,vem e du?,23,2025-02-21,day,1
3t9inyYHcg2rASNvxSrdG1,2025-03-13 00:00:00.000000 +00:00,100 & Hælvette,single,2,00602475831839,"© 2025 Bensinskælle Records, distributed by Universal Music AS, Norway","℗ 2025 Bensinskælle Records, distributed by Universal Music AS, Norway",Universal Music AS Distributed Labels,41,2025-01-24,day,1
4JAUVbCFFTwc13tFoDprYN,2025-03-13 00:00:00.000000 +00:00,TEQUILA,single,3,8721253565703,2025 Gozzi Records,2025 Gozzi Records,Gozzi Records,29,2025-01-31,day,1
2Gz2am7y6keHTV10qXuExl,2025-03-13 00:00:00.000000 +00:00,FÖRSÖKER LE (med Moonica Mac),single,3,7332181129298,"2024 Roxy Recordings, a division of Playground Music Scandinavia AB","2024 Roxy Recordings, a division of Playground Music Scandinavia AB",Roxy Recordings,38,2024-12-06,day,1
6jqByYGdVl9w97qxeoO6lq,2025-03-13 00:00:00.000000 +00:00,BODYSHOT,single,3,7300343492467,2025 Kenneth Svensson,2025 Kenneth Svensson,4b656e6e-6574-6820-5376-656e73736f6e,23,2025-02-02,day,1
5vqRaQJpkRB2FoeBso39vW,2025-03-13 00:00:00.000000 +00:00,RAGGARDUDE 2025,single,3,7300343549932,2025 vem e du?,2025 vem e du?,vem e du?,25,2025-02-07,day,1
2Iv5b6TlAAP5w06rADo99b,2025-03-13 00:00:00.000000 +00:00,AFTERSKI (2025),single,3,7300343409731,2025 vem e du?,2025 vem e du?,vem e du?,24,2025-01-24,day,1
0K1IFuNEP1WgOtJzOZ6hZ8,2025-03-13 00:00:00.000000 +00:00,Där älgen alltid är blå,single,4,5034644295824,2024 Nakatomi distributed by ADA Nordic,2024 Nakatomi distributed by ADA Nordic,Nakatomi Productions,26,2024-12-06,day,2
31GpywvHGwgo7Gjtvzzxdm,2025-03-13 00:00:00.000000 +00:00,PÅ GÅNG,single,3,7300343598596,32303235-204d-6f7a-6279-204d75736963,32303235-204d-6f7a-6279-204d75736963,Mozby Music,21,2025-02-14,day,1
3LjffrlTibPPOr9G5m4ExM,2025-03-13 00:00:00.000000 +00:00,53555041-204f-4348-2053-5452c3964741,single,3,199091490576,2025 Hellan Records,2025 Hellan Records,Hellan Records,18,2025-02-07,day,1
61wGDDLTHC9UAbZ7NYh08R,2025-03-13 00:00:00.000000 +00:00,Kom,single,3,196872519877,,(P) 2024 Sony Music Entertainment Sweden AB,Cupol,35,2024-10-31,day,4
0Rg9rQ8MCx7KuAHqszACBG,2025-03-13 00:00:00.000000 +00:00,EFTERFEST,single,2,00602475694731,"© 2024 CLTE Music Recordings AB, under exclusive license to Universal Music AB","℗ 2024 CLTE Music Recordings AB, under exclusive license to Universal Music AB",Universal Music AB,31,2024-12-06,day,1
0FXFP2azSVkMWvQci3nHac,2025-03-13 00:00:00.000000 +00:00,EN SOMMARNATT 2025,single,3,7300343555667,2025 Strögarn Music,2025 Strögarn Music,Strögarn Music,27,2025-02-08,day,1
4vyrF2jAhtBtT6y3BeHbkw,2025-03-13 00:00:00.000000 +00:00,PÅ TUR IGEN,single,3,7300343426301,2025 Mozby Örnen Records,2025 Mozby Örnen Records,Mozby Örnen Records,24,2025-01-31,day,1
19jO8qfChBzU3h31KZ8iAh,2025-03-13 00:00:00.000000 +00:00,FYLLESVIN,single,3,199098515883,2024 FS10,2024 FS10,FS10,24,2024-12-13,day,1
2JICdP9kaU2NgF4zyiScet,2025-03-13 00:00:00.000000 +00:00,123,single,3,7300343493235,2025 FS10,2025 FS10,FS10,29,2025-01-31,day,1
00SfG3owDCCzSl6RJxfm2H,2025-03-13 00:00:00.000000 +00:00,Svärt,single,3,8721253551935,2025 Gozzi Records,2025 Gozzi Records,Gozzi Records,27,2025-01-24,day,1
7ClyfjSwTjBbs6EMpRIoUd,2025-03-13 00:00:00.000000 +00:00,SEGERTÅGET,single,3,8721253371267,2024 Gozzi Records,2024 Gozzi Records,Gozzi Records,25,2024-12-13,day,1
4UJtqdZNftjh045dLQ25Fo,2025-03-13 00:00:00.000000 +00:00,c3966c20-6920-7661-726a-652068616e64,single,3,198883324150,"2024 PG, Distributed by Gladstone","2024 PG, Distributed by Gladstone","PG, Distributed by Gladstone",34,2024-10-18,day,1
3FWxQi1BtDg1jtfqkNDd74,2025-03-13 00:00:00.000000 +00:00,Nöjd?,single,54,7300342875926,2024 Nicecream Music,2024 Nicecream Music,Nicecream Music,27,2024-11-29,day,1
3InWss9cffmoPjRyij7DCU,2025-03-13 00:00:00.000000 +00:00,Du og jeg,single,3,198704195815,© 2024 Shape Music,℗ 2024 Shape Music,Shape Music,26,2024-11-15,day,1
53gvNJy2uHKPLbInBddd7b,2025-03-13 00:00:00.000000 +00:00,VI FESTAR (JulleMeck Remix),single,3,7300342718391,32303234-2043-2e41-2052-65636f726473,32303234-2043-2e41-2052-65636f726473,C.A Records,23,2024-11-29,day,1
3p8W2Ai8PWudT43PlZwjAr,2025-03-13 00:00:00.000000 +00:00,5356454e-534b-4120-4d4f-44454c4c454e,single,3,7300342691793,2024 OP AGENCY,2024 OP AGENCY,OP AGENCY,19,2024-11-08,day,1
5KB3DXhTfXozmOKmhqcnLe,2025-03-13 00:00:00.000000 +00:00,RITUALEN,single,4,5034644063584,2024 TRIPPEL TRUBBEL,2024 TRIPPEL TRUBBEL,Iconic,25,2024-09-20,day,1
6bKGQJGtKmKZro0QnCuia4,2025-03-13 00:00:00.000000 +00:00,Dum av dig,single,54,7300342608944,2024 Nicecream Music,2024 Nicecream Music,Nicecream Music,29,2024-11-01,day,2
